run_id,case_id,window,period_from,period_to,time,actual_symbol,canonical_symbol,timeframe,regime,spread,classification,paf_candidate_direction,paf_direction_source,paf_direction_confidence,paf_direction_reason,paf_direction_is_usable_for_first_touch,paf_trend_context,paf_fibo_ema_fast_value,paf_fibo_ema_slow_value,paf_fibo_ema_gap_points,paf_fibo_ema_slope_state,paf_fibo_price_vs_ema_state,paf_fibo_trend_alignment_state,paf_fibo_pullback_side,paf_fibo_direction_gap_reason,paf_fibo_zone_level
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.02 23:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5289.48,5170.30,11918.02,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,54.72
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.03 01:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5290.76,5171.81,11894.27,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,61.28
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.03 03:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5295.16,5175.30,11985.83,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,43.48
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.03 04:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5296.89,5176.93,11995.45,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,50.38
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.03 09:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5305.37,5185.11,12025.51,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,67.88
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.03 10:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5306.24,5186.53,11971.07,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,56.88
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.03 11:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5305.82,5187.61,11820.64,MIXED,BETWEEN,CONFLICT,BOTH,PRICE_BETWEEN_EMAS,77.47
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.04 09:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5213.70,5179.48,3422.37,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,46.60
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.04 18:00:00,,GOLD,PERIOD_H1,breakout,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5200.40,5178.69,2170.21,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,43.09
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.04 19:00:00,,GOLD,PERIOD_H1,breakout,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5198.41,5178.41,2000.34,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,45.93
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.04 20:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5196.16,5178.03,1812.51,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,53.03
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.04 21:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5193.72,5177.59,1612.07,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,58.91
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.04 22:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5191.52,5177.20,1432.51,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,55.80
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.04 23:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5189.29,5176.78,1251.87,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,71.32
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.05 11:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5181.44,5175.78,565.98,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,41.78
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.05 12:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5180.63,5175.63,500.27,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,46.53
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 02:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5147.18,5166.58,1939.93,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,75.47
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 03:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5144.73,5165.77,2103.81,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,76.58
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 04:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5144.33,5165.46,2112.45,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,38.30
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 09:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5140.52,5163.41,2289.37,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,49.91
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 10:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5139.69,5162.97,2327.98,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,43.02
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 11:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5138.47,5162.43,2396.07,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,52.17
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 14:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5132.36,5160.13,2777.12,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,71.93
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 15:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5130.43,5159.36,2893.44,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,65.19
run_20260709_182444,GOLD_HASH_H1_PAF_FIELD_PRESENCE_CV_cv_field_presence_20260301_20260308,cv_field_presence_20260301_20260308,,,2026.03.06 16:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5128.64,5158.62,2997.68,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,63.25
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.09 01:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5134.59,5157.70,2310.56,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,40.45
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.09 07:00:00,,GOLD,PERIOD_H1,breakout,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5122.80,5153.10,3029.95,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,59.05
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.11 10:00:00,,GOLD,PERIOD_H1,breakout,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5173.41,5158.48,1492.53,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,52.21
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.11 12:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5174.50,5159.06,1544.11,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,65.17
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.11 13:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5174.95,5159.33,1562.40,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,67.31
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.11 17:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,BUY,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bullish_ema_context,true,BULLISH_EMA_CONTEXT,5175.28,5160.02,1526.01,UP,ABOVE_BOTH,BULLISH,BUY_SIDE,NONE,60.62
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.11 20:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5174.75,5160.34,1441.75,MIXED,BETWEEN,CONFLICT,BOTH,PRICE_BETWEEN_EMAS,72.16
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.11 21:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5174.67,5160.46,1420.93,MIXED,BETWEEN,CONFLICT,BOTH,PRICE_BETWEEN_EMAS,68.39
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.12 03:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5171.32,5160.28,1103.83,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,74.55
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.12 07:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5168.66,5160.02,863.96,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,77.96
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.12 08:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,DIRECTION_UNKNOWN,NONE,NONE,fibo_pullback_without_clear_ema_direction_context,false,MIXED_EMA_CONTEXT,5168.10,5159.96,813.96,DOWN,BELOW_BOTH,CONFLICT,UNKNOWN,TREND_ALIGNMENT_CONFLICT,60.47
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.13 02:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5150.32,5156.42,610.20,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,68.56
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.13 07:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5143.68,5154.35,1066.35,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,64.01
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.13 08:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5142.09,5153.83,1174.68,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,64.87
run_20260709_202415,GOLD_HASH_H1_PAF_FIELD_STABILITY_CY_cy_w1_20260308_20260315,cy_w1_20260308_20260315,,,2026.03.13 10:00:00,,GOLD,PERIOD_H1,trend,,POSSIBLE_FIBO_PULLBACK,SELL,FIBO_PULLBACK_EMA,HIGH,fibo_pullback_with_bearish_ema_context,true,BEARISH_EMA_CONTEXT,5137.83,5152.50,1467.95,DOWN,BELOW_BOTH,BEARISH,SELL_SIDE,NONE,77.99
