run_id,case_id,base_case_id,phase,actual_symbol,canonical_symbol,timeframe,period_from,period_to,execution_status,report_artifact_status,total_trades,event_time,classification,regime,spread,spread_bucket,session_bucket,direction,entry_reference_price,outcome_label,limitation,source_file
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.14 07:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.14 11:00:00,POSSIBLE_ZONE_REJECTION,trend,18.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.14 16:00:00,POSSIBLE_ZONE_REJECTION,trend,18.0,LOW_SPREAD,OVERLAP,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.14 21:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.15 03:00:00,POSSIBLE_FIBO_PULLBACK,trend,17.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.15 05:00:00,POSSIBLE_FIBO_PULLBACK,trend,18.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.15 08:00:00,POSSIBLE_FIBO_PULLBACK,trend,18.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.15 14:00:00,POSSIBLE_FIBO_PULLBACK,trend,18.0,LOW_SPREAD,OVERLAP,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.16 06:00:00,POSSIBLE_FIBO_PULLBACK,trend,18.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.19 02:00:00,POSSIBLE_BREAK_RETEST,breakout,18.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 05:00:00,POSSIBLE_FIBO_PULLBACK,trend,17.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 07:00:00,POSSIBLE_BREAK_RETEST,trend,16.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 08:00:00,POSSIBLE_BREAK_RETEST,trend,16.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 09:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 10:00:00,POSSIBLE_ZONE_REJECTION,trend,18.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 12:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 17:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 21:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.20 22:00:00,POSSIBLE_ZONE_REJECTION,trend,19.0,LOW_SPREAD,OTHER,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.21 04:00:00,POSSIBLE_BREAK_RETEST,trend,16.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.21 05:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.21 20:00:00,POSSIBLE_FIBO_PULLBACK,trend,16.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.22 01:00:00,POSSIBLE_FIBO_PULLBACK,trend,21.0,NORMAL_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.22 11:00:00,POSSIBLE_FIBO_PULLBACK,trend,16.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.22 14:00:00,POSSIBLE_FIBO_PULLBACK,trend,16.0,LOW_SPREAD,OVERLAP,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.22 19:00:00,POSSIBLE_BREAK_RETEST,trend,17.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.22 21:00:00,POSSIBLE_BREAK_RETEST,trend,18.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.22 22:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,OTHER,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.22 23:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,OTHER,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.23 02:00:00,POSSIBLE_BREAK_RETEST,trend,21.0,NORMAL_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.23 04:00:00,POSSIBLE_ZONE_REJECTION,trend,20.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.23 05:00:00,POSSIBLE_ZONE_REJECTION,trend,21.0,NORMAL_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.23 07:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.23 19:00:00,POSSIBLE_BREAK_RETEST,trend,20.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.23 23:00:00,POSSIBLE_ZONE_REJECTION,trend,16.0,LOW_SPREAD,OTHER,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.26 01:00:00,POSSIBLE_ZONE_REJECTION,trend,16.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.26 02:00:00,POSSIBLE_BREAK_RETEST,trend,23.0,NORMAL_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.26 03:00:00,POSSIBLE_ZONE_REJECTION,trend,16.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.26 20:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.27 09:00:00,POSSIBLE_ZONE_REJECTION,trend,21.0,NORMAL_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.27 12:00:00,POSSIBLE_ZONE_REJECTION,trend,17.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.27 23:00:00,POSSIBLE_BREAK_RETEST,breakout,16.0,LOW_SPREAD,OTHER,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 01:00:00,POSSIBLE_ZONE_REJECTION,breakout,40.0,NORMAL_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 04:00:00,POSSIBLE_ZONE_REJECTION,trend,16.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 06:00:00,POSSIBLE_ZONE_REJECTION,trend,19.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 08:00:00,POSSIBLE_BREAK_RETEST,trend,19.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 10:00:00,POSSIBLE_BREAK_RETEST,trend,17.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 11:00:00,POSSIBLE_ZONE_REJECTION,trend,19.0,LOW_SPREAD,LONDON,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 19:00:00,POSSIBLE_ZONE_REJECTION,trend,16.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 20:00:00,POSSIBLE_ZONE_REJECTION,trend,18.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 22:00:00,POSSIBLE_ZONE_REJECTION,trend,16.0,LOW_SPREAD,OTHER,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.28 23:00:00,POSSIBLE_BREAK_RETEST,trend,19.0,LOW_SPREAD,OTHER,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w1_20260101_20260201,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w1_20260101_20260201,GOLD#,GOLD,H1,2026-01-01,2026-02-01,PASS,FOUND,0,2026.01.29 01:00:00,POSSIBLE_BREAK_RETEST,trend,17.0,LOW_SPREAD,ASIA,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
run_20260707_151857,GOLD_HASH_H1_PAF_DIAG_AQ_aq_w2_20260201_20260301,GOLD_HASH_H1_PAF_DIAG_AQ,aq_w2_20260201_20260301,GOLD#,GOLD,H1,2026-02-01,2026-03-01,PASS,FOUND,0,2026.02.04 17:00:00,POSSIBLE_FIBO_PULLBACK,trend,18.0,LOW_SPREAD,NEW_YORK,,,DIRECTION_MISSING,diagnostic log has no direction field,ea_mirror.log
